,userId,movieId,rating
54473,394.0,3441.0,3.0
54475,394.0,3448.0,3.0
54482,394.0,3481.0,3.0
54483,394.0,3494.0,2.0
54485,394.0,3500.0,3.0
54489,394.0,3527.0,3.0
54498,394.0,3552.0,3.0
54499,394.0,3559.0,2.0
54504,394.0,3638.0,2.5
54520,394.0,3735.0,3.0
54527,394.0,3766.0,2.0
54528,394.0,3780.0,1.0
54537,394.0,3864.0,2.0
54538,394.0,3868.0,3.0
54539,394.0,3869.0,3.0
54547,394.0,3932.0,3.0
54550,394.0,3983.0,3.0
54552,394.0,3993.0,3.0
54555,394.0,4006.0,3.0
54556,394.0,4008.0,3.0
54561,394.0,4036.0,3.0
54564,394.0,4055.0,1.0
54566,394.0,4084.0,3.0
54573,394.0,4126.0,1.0
54574,394.0,4133.0,3.0
54576,394.0,4210.0,3.0
54579,394.0,4214.0,3.0
54582,394.0,4235.0,3.0
54585,394.0,4275.0,3.0
54588,394.0,4291.0,3.0
54593,394.0,4329.0,3.5
54595,394.0,4356.0,3.5
54598,394.0,4395.0,3.5
54599,394.0,4406.0,3.0
54600,394.0,4409.0,2.0
54605,394.0,4470.0,3.5
54606,394.0,4477.0,3.0
54607,394.0,4489.0,3.0
54610,394.0,4508.0,3.5
54611,394.0,4512.0,3.0
54616,394.0,4623.0,3.0
54624,394.0,4675.0,3.0
54626,394.0,4713.0,3.0
54628,394.0,4811.0,3.0
54629,394.0,4848.0,3.0
54631,394.0,4871.0,2.0
54632,394.0,4878.0,2.5
54635,394.0,4915.0,3.0
54636,394.0,4920.0,3.0
54637,394.0,4949.0,2.0
54639,394.0,4961.0,3.0
54643,394.0,4971.0,3.0
54652,394.0,5026.0,1.0
54654,394.0,5049.0,3.5
54660,394.0,5211.0,3.0
54661,394.0,5214.0,3.0
54664,394.0,5250.0,3.5
54670,394.0,5352.0,3.5
54673,394.0,5378.0,3.0
54676,394.0,5470.0,3.0
54677,394.0,5472.0,3.0
54678,394.0,5483.0,2.5
54680,394.0,5541.0,3.5
54681,394.0,5543.0,2.5
54682,394.0,5548.0,3.0
54683,394.0,5568.0,3.5
54684,394.0,5577.0,2.5
54685,394.0,5602.0,3.5
54692,394.0,5712.0,2.0
54696,394.0,5777.0,3.5
54698,394.0,5781.0,2.0
54699,394.0,5796.0,3.0
54702,394.0,5855.0,3.0
54703,394.0,5881.0,3.5
54707,394.0,5923.0,3.0
54710,394.0,5944.0,3.0
54713,394.0,5981.0,3.5
54718,394.0,6062.0,3.5
54720,394.0,6094.0,3.0
54723,394.0,6126.0,3.5
54724,394.0,6131.0,3.0
54725,394.0,6153.0,2.0
54726,394.0,6208.0,1.0
54731,394.0,6296.0,3.0
54733,394.0,6303.0,3.5
54738,394.0,6345.0,3.0
54739,394.0,6365.0,3.5
54741,394.0,6413.0,3.5
54746,394.0,6473.0,2.5
54747,394.0,6514.0,1.0
54754,394.0,6629.0,3.5
54755,394.0,6639.0,3.5
54756,394.0,6645.0,1.5
54761,394.0,6666.0,3.5
54769,394.0,6774.0,3.5
54771,394.0,6779.0,3.5
54773,394.0,6785.0,3.5
54779,394.0,6848.0,2.0
54782,394.0,6863.0,2.0
54785,394.0,6934.0,3.5
54788,394.0,6966.0,3.5
54789,394.0,6967.0,2.5
54797,394.0,7008.0,3.0
54800,394.0,7028.0,3.5
54801,394.0,7044.0,3.5
54803,394.0,7046.0,3.5
54804,394.0,7059.0,3.5
54807,394.0,7073.0,3.0
54811,394.0,7091.0,3.5
54812,394.0,7095.0,3.0
54814,394.0,7102.0,3.5
54817,394.0,7126.0,2.5
54819,394.0,7136.0,3.0
54824,394.0,7216.0,2.5
54825,394.0,7223.0,2.5
54828,394.0,7323.0,3.5
54829,394.0,7343.0,3.0
54831,394.0,7414.0,3.5
54832,394.0,7419.0,3.5
54834,394.0,7460.0,3.5
54843,394.0,7756.0,3.5
54845,394.0,7781.0,3.0
54846,394.0,7792.0,2.5
54849,394.0,7831.0,3.5
54858,394.0,8183.0,3.5
54861,394.0,8238.0,3.0
54863,394.0,8266.0,3.5
54864,394.0,8290.0,1.5
54874,394.0,8610.0,3.5
54880,394.0,8807.0,2.5
54881,394.0,8873.0,3.5
54884,394.0,8902.0,1.5
54887,394.0,8949.0,2.5
54889,394.0,8970.0,3.5
54890,394.0,8972.0,2.0
54896,394.0,25911.0,3.0
54897,394.0,25930.0,3.5
54899,394.0,25954.0,3.5
54902,394.0,26080.0,2.5
54905,394.0,26116.0,3.5
54907,394.0,26133.0,2.5
54908,394.0,26226.0,3.5
54912,394.0,26375.0,3.5
54915,394.0,26464.0,3.5
54921,394.0,26782.0,3.0
54926,394.0,27831.0,3.5
54928,394.0,27878.0,3.5
54930,394.0,27899.0,3.5
54935,394.0,31162.0,3.5
54936,394.0,31364.0,3.5
54938,394.0,31689.0,3.5
54943,394.0,32395.0,1.0
54944,394.0,32511.0,3.0
54945,394.0,32582.0,3.5
54950,394.0,33166.0,1.0
54956,394.0,34072.0,3.5
54965,394.0,37857.0,3.5
54967,394.0,38798.0,3.0
54974,394.0,41285.0,3.0
54975,394.0,41569.0,3.5
54976,394.0,42015.0,3.5
54982,394.0,45028.0,2.5
54983,394.0,45183.0,3.0
54984,394.0,45499.0,2.5
54985,394.0,45720.0,2.5
54986,394.0,45722.0,2.5
54988,394.0,46664.0,3.5
54991,394.0,47610.0,3.0
54993,394.0,47950.0,2.0
54995,394.0,48385.0,3.0
54998,394.0,48696.0,3.5
55000,394.0,49220.0,2.5
55002,394.0,49957.0,3.0
55007,394.0,50685.0,1.5
55014,394.0,51662.0,3.5
55015,394.0,51709.0,2.5
55019,394.0,53123.0,3.5
55020,394.0,53129.0,1.0
55022,394.0,53519.0,3.5
55036,394.0,56782.0,2.5
55040,394.0,58432.0,2.5
55044,394.0,59336.0,3.5
55047,394.0,59915.0,2.5
55050,394.0,60382.0,3.5
55057,394.0,64839.0,3.5
55065,394.0,68848.0,3.5
55070,394.0,71156.0,3.0
55074,394.0,76173.0,3.0
55077,395.0,104.0,3.5
55078,395.0,216.0,3.5
55079,395.0,260.0,1.0
55084,395.0,593.0,2.0
55085,395.0,594.0,3.5
55086,395.0,616.0,3.0
55089,395.0,968.0,0.5
55090,395.0,1021.0,2.5
55092,395.0,1028.0,3.5
55093,395.0,1035.0,3.5
55094,395.0,1101.0,3.5
55095,395.0,1197.0,2.5
55096,395.0,1198.0,1.0
55097,395.0,1203.0,1.0
55098,395.0,1207.0,2.0
55103,395.0,1682.0,3.5
55104,395.0,1732.0,0.5
55111,395.0,2114.0,3.5
55113,395.0,2134.0,2.5
55119,395.0,2174.0,3.5
55122,395.0,2324.0,2.0
55124,395.0,2394.0,3.0
55127,395.0,2720.0,3.0
55128,395.0,2761.0,3.5
55133,395.0,3033.0,3.5
55134,395.0,3081.0,3.5
55135,395.0,3247.0,3.5
55139,395.0,3477.0,3.5
55140,395.0,3489.0,0.5
55141,395.0,3565.0,3.5
55142,395.0,3751.0,3.0
55143,395.0,3752.0,3.5
55145,395.0,3968.0,2.5
55146,395.0,4022.0,3.5
55147,395.0,4069.0,2.0
55148,395.0,4232.0,2.5
55150,395.0,4310.0,3.5
55152,395.0,4973.0,1.0
55154,395.0,5265.0,2.5
55156,395.0,5502.0,3.5
55157,395.0,5507.0,3.0
55158,395.0,5785.0,1.0
55159,395.0,6365.0,2.0
55160,395.0,6373.0,3.5
55161,395.0,6377.0,3.5
55162,395.0,6541.0,3.5
55164,395.0,6863.0,3.0
55166,395.0,7454.0,2.0
55182,395.0,58559.0,2.5
55183,395.0,60069.0,3.0
55189,395.0,69757.0,3.5
55192,395.0,76093.0,2.5
55199,396.0,3.0,1.0
55200,396.0,16.0,3.5
55201,396.0,104.0,2.0
55202,396.0,442.0,1.0
55203,396.0,750.0,3.5
55204,396.0,786.0,0.5
55205,396.0,1101.0,0.5
55206,396.0,1208.0,3.5
55207,396.0,1517.0,2.5
55208,396.0,1917.0,0.5
55209,396.0,2012.0,1.5
55210,396.0,2174.0,3.0
55211,396.0,2355.0,3.0
55212,396.0,2710.0,3.0
55213,396.0,3114.0,3.5
55214,396.0,3793.0,2.5
55215,396.0,5952.0,3.0
55216,396.0,45499.0,2.0
55217,396.0,45666.0,2.5
55223,397.0,44.0,3.0
55224,397.0,48.0,2.0
55226,397.0,105.0,3.0
55228,397.0,153.0,3.0
55231,397.0,231.0,3.0
55238,397.0,383.0,3.0
55242,397.0,457.0,3.0
55243,397.0,480.0,3.0
55244,397.0,500.0,3.0
55246,397.0,531.0,3.0
55255,397.0,736.0,3.0
55256,398.0,1.0,2.5
55262,398.0,858.0,3.0
55263,398.0,1193.0,3.5
55264,398.0,1198.0,2.5
55265,398.0,1221.0,3.0
55267,398.0,1732.0,2.5
55271,398.0,2706.0,3.0
55277,398.0,4878.0,3.5
55285,398.0,8368.0,2.5
55286,398.0,8644.0,3.0
55288,398.0,8874.0,2.0
55290,398.0,30812.0,3.5
55292,398.0,44191.0,3.5
55294,398.0,48780.0,3.5
55299,398.0,60684.0,3.0
55302,398.0,64716.0,3.5
55303,398.0,68954.0,3.0
55304,398.0,69122.0,3.0
55308,398.0,81562.0,2.5
55309,398.0,88744.0,3.0
55317,398.0,97923.0,3.5
55320,398.0,104841.0,3.5
55321,398.0,104879.0,3.0
55335,399.0,317.0,3.0
55340,399.0,367.0,2.0
55341,399.0,368.0,3.0
55355,399.0,648.0,3.0
55356,399.0,802.0,3.0
55359,399.0,1089.0,3.0
55362,399.0,1128.0,1.0
55364,399.0,1266.0,3.0
55366,399.0,1356.0,2.0
55367,399.0,1370.0,3.0
55368,399.0,1372.0,2.0
55372,399.0,1476.0,2.0
55383,399.0,1973.0,1.0
55388,399.0,2278.0,3.0
55389,399.0,2291.0,3.0
55391,399.0,2321.0,3.0
55395,399.0,2340.0,3.0
55398,399.0,2490.0,2.0
55400,399.0,2539.0,3.0
55402,399.0,2599.0,2.0
55404,399.0,2747.0,3.0
55406,399.0,2770.0,3.0
55409,399.0,2890.0,3.0
55411,399.0,2997.0,3.0
55414,399.0,3108.0,3.0
55417,399.0,3204.0,3.0
55418,399.0,3247.0,3.0
55419,399.0,3253.0,3.0
55422,399.0,3263.0,3.0
55424,399.0,3578.0,3.0
55426,399.0,3624.0,3.0
55428,400.0,282.0,3.5
55435,400.0,778.0,3.5
55436,400.0,839.0,3.5
55437,400.0,866.0,3.5
55438,400.0,1032.0,2.0
55441,400.0,1293.0,3.0
55442,400.0,1509.0,3.0
55443,400.0,1573.0,3.5
55444,400.0,1641.0,2.5
55445,400.0,1680.0,2.5
55447,400.0,2003.0,2.0
55453,400.0,2605.0,3.0
55454,400.0,2671.0,3.0
55455,400.0,2724.0,2.0
55456,400.0,2746.0,0.5
55461,400.0,3046.0,3.5
55466,400.0,3753.0,2.0
55467,400.0,3786.0,3.0
55469,400.0,4011.0,3.0
55470,400.0,4014.0,3.0
55472,400.0,4246.0,3.0
55473,400.0,4308.0,3.0
55474,400.0,4370.0,2.5
55477,400.0,4878.0,3.5
55480,400.0,5218.0,3.0
55481,400.0,5618.0,3.5
55483,400.0,6214.0,3.5
55486,400.0,7382.0,3.5
55488,400.0,7615.0,3.0
55493,401.0,3.0,3.0
55510,401.0,112.0,3.0
55516,401.0,153.0,3.0
55522,401.0,169.0,3.0
55528,401.0,193.0,2.0
55534,401.0,222.0,3.0
55537,401.0,230.0,3.0
55538,401.0,231.0,3.0
55539,401.0,234.0,1.0
55540,401.0,236.0,3.0
55542,401.0,252.0,3.0
55543,401.0,253.0,3.0
55548,401.0,272.0,3.0
55549,401.0,273.0,3.0
55551,401.0,277.0,3.0
55553,401.0,282.0,3.0
55554,401.0,288.0,1.0
55557,401.0,296.0,3.0
55558,401.0,303.0,3.0
55563,401.0,327.0,3.0
55574,401.0,362.0,3.0
55584,401.0,413.0,3.0
55585,401.0,419.0,3.0
55586,401.0,420.0,3.0
55589,401.0,435.0,2.0
55594,401.0,466.0,3.0
55596,401.0,477.0,3.0
55603,401.0,532.0,3.0
55607,401.0,546.0,3.0
55617,401.0,596.0,3.0
55619,401.0,608.0,2.0
55621,401.0,616.0,3.0
55625,402.0,10.0,3.0
55628,402.0,110.0,2.0
55631,402.0,356.0,3.0
55635,402.0,588.0,3.0
55636,402.0,589.0,3.0
55649,402.0,952.0,3.0
55652,402.0,1080.0,2.0
55653,402.0,1084.0,3.0
55680,402.0,1278.0,3.0
55682,402.0,1291.0,3.0
55690,402.0,1408.0,3.0
55691,402.0,1573.0,3.0
55697,402.0,1721.0,3.0
55699,402.0,1912.0,2.0
55702,402.0,1953.0,3.0
55705,402.0,1958.0,3.0
55710,402.0,2023.0,2.0
55712,402.0,2141.0,3.0
55713,402.0,2150.0,3.0
55715,402.0,2194.0,3.0
55716,402.0,2243.0,3.0
55718,402.0,2353.0,3.0
55719,402.0,2371.0,3.0
55720,402.0,2374.0,3.0
55721,402.0,2375.0,3.0
55725,402.0,2410.0,3.0
55727,402.0,2418.0,3.0
55728,402.0,2421.0,3.0
55729,402.0,2467.0,3.0
55732,402.0,2471.0,3.0
55734,402.0,2628.0,3.0
55735,402.0,2640.0,2.0
55741,403.0,737.0,0.5
55742,403.0,1100.0,1.5
55743,403.0,1378.0,1.5
55744,403.0,1717.0,2.5
55745,403.0,1779.0,3.5
55746,403.0,2421.0,2.5
55749,403.0,3034.0,2.0
55750,403.0,3113.0,2.0
55751,403.0,3354.0,3.0
55752,403.0,3555.0,2.0
55753,403.0,3697.0,2.0
55754,403.0,3698.0,2.5
55755,403.0,3984.0,3.5
55761,403.0,52281.0,3.0
55763,404.0,303.0,0.5
55764,404.0,306.0,0.5
55765,404.0,307.0,0.5
55766,404.0,319.0,3.5
55767,404.0,671.0,1.0
55768,404.0,743.0,1.0
55769,404.0,1077.0,2.5
55770,404.0,1186.0,1.0
55771,404.0,1223.0,1.0
55772,404.0,1261.0,2.0
55773,404.0,1299.0,0.5
55774,404.0,1831.0,3.0
55775,404.0,1960.0,1.0
55776,404.0,2352.0,1.5
55777,404.0,2366.0,3.0
55778,404.0,2707.0,3.5
55779,404.0,3148.0,2.0
55780,404.0,3555.0,2.0
55781,404.0,3752.0,1.0
55782,404.0,4002.0,2.0
55784,405.0,252.0,2.0
55786,405.0,376.0,2.0
55787,405.0,435.0,3.0
55797,405.0,1527.0,3.0
55800,405.0,2706.0,3.5
55802,405.0,2791.0,3.0
55803,405.0,2797.0,3.5
55804,406.0,32.0,3.0
55805,406.0,39.0,1.0
55806,406.0,47.0,3.0
55807,406.0,150.0,3.0
55808,406.0,158.0,2.0
55809,406.0,160.0,3.0
55810,406.0,161.0,3.0
55811,406.0,165.0,3.0
55812,406.0,170.0,2.0
55813,406.0,172.0,1.0
55814,406.0,178.0,2.0
55815,406.0,183.0,3.0
55816,406.0,196.0,2.0
55818,406.0,208.0,3.0
55819,406.0,218.0,1.0
55820,406.0,224.0,1.0
55821,406.0,227.0,3.0
55822,406.0,229.0,2.0
55823,406.0,232.0,3.0
55824,406.0,235.0,2.0
55825,406.0,247.0,2.0
55826,406.0,252.0,2.0
55827,406.0,253.0,3.0
55828,406.0,256.0,3.0
55829,406.0,265.0,3.0
55830,406.0,272.0,3.0
55831,406.0,276.0,1.0
55832,406.0,282.0,2.0
55833,406.0,292.0,3.0
55834,406.0,296.0,3.0
55835,406.0,300.0,3.0
55836,406.0,315.0,3.0
55837,406.0,316.0,3.0
55839,406.0,319.0,3.0
55840,406.0,329.0,3.0
55841,406.0,337.0,2.0
55842,406.0,338.0,3.0
55843,406.0,339.0,3.0
55846,406.0,348.0,1.0
55847,406.0,353.0,2.0
55848,406.0,356.0,3.0
55849,406.0,357.0,3.0
55850,406.0,360.0,1.0
55853,406.0,367.0,1.0
55854,406.0,371.0,1.0
55855,406.0,376.0,1.0
55857,406.0,410.0,2.0
55858,406.0,422.0,1.0
55859,406.0,432.0,1.0
55861,406.0,435.0,3.0
55862,406.0,442.0,3.0
55863,406.0,450.0,1.0
55864,406.0,452.0,3.0
55865,406.0,466.0,2.0
55866,406.0,469.0,1.0
55867,406.0,471.0,1.0
55868,406.0,474.0,2.0
55869,406.0,475.0,3.0
55870,406.0,480.0,3.0
55871,406.0,485.0,3.0
55872,406.0,490.0,2.0
55873,406.0,491.0,3.0
55875,406.0,500.0,3.0
55876,406.0,508.0,3.0
55877,406.0,509.0,2.0
55878,406.0,514.0,3.0
55879,406.0,516.0,3.0
55880,406.0,521.0,3.0
55881,406.0,527.0,3.0
55882,406.0,529.0,1.0
55883,406.0,533.0,1.0
55884,406.0,535.0,1.0
55885,406.0,539.0,2.0
55886,406.0,541.0,3.0
55887,406.0,542.0,1.0
55888,406.0,543.0,1.0
55889,406.0,544.0,3.0
55890,406.0,548.0,1.0
55891,406.0,553.0,1.0
55892,406.0,586.0,1.0
55893,406.0,587.0,3.0
55894,406.0,588.0,3.0
55895,406.0,593.0,3.0
55896,406.0,597.0,1.0
55897,406.0,610.0,1.0
55903,407.0,208.0,2.0
55917,407.0,908.0,3.0
55924,407.0,1088.0,3.5
55927,407.0,1186.0,3.5
55929,407.0,1204.0,3.5
55939,407.0,1276.0,3.5
55942,407.0,1333.0,2.0
55943,407.0,1387.0,2.5
55946,407.0,1682.0,3.5
55948,407.0,1721.0,3.5
55961,407.0,2407.0,3.0
55962,407.0,2421.0,3.5
55963,407.0,2529.0,3.5
55971,407.0,3255.0,3.5
55986,407.0,5945.0,3.5
55995,407.0,8368.0,2.0
55996,407.0,8784.0,3.0
56001,407.0,40815.0,2.0
56004,407.0,46578.0,3.5
56005,408.0,147.0,3.5
56007,408.0,381.0,3.5
56010,408.0,1717.0,2.5
56011,408.0,2082.0,2.5
56012,408.0,2133.0,3.5
56013,408.0,2413.0,2.5
56014,408.0,2616.0,2.0
56015,408.0,2805.0,3.0
56016,408.0,2841.0,3.5
56018,408.0,3173.0,3.0
56019,408.0,3267.0,2.0
56020,408.0,3273.0,1.0
56021,408.0,3882.0,2.0
56024,408.0,80241.0,3.5
56028,409.0,3.0,2.5
56029,409.0,19.0,3.0
56033,409.0,104.0,3.5
56037,409.0,153.0,2.0
56038,409.0,158.0,3.5
56039,409.0,161.0,3.0
56040,409.0,163.0,3.5
56041,409.0,231.0,3.5
56043,409.0,317.0,3.5
56045,409.0,333.0,3.5
56046,409.0,344.0,3.5
56050,409.0,367.0,3.0
56052,409.0,370.0,2.5
56057,409.0,500.0,3.5
56060,409.0,586.0,3.5
56062,409.0,588.0,3.5
56065,409.0,594.0,2.5
56072,409.0,785.0,3.0
56073,409.0,788.0,3.0
56080,409.0,916.0,3.5
56082,409.0,923.0,2.5
56083,409.0,926.0,2.5
56084,409.0,1035.0,3.0
56087,409.0,1080.0,2.5
56090,409.0,1148.0,3.5
56092,409.0,1197.0,3.0
56096,409.0,1203.0,2.0
56101,409.0,1225.0,3.0
56112,409.0,1320.0,1.0
56114,409.0,1380.0,3.5
56116,409.0,1391.0,2.5
56117,409.0,1394.0,3.0
56120,409.0,1485.0,3.0
56121,409.0,1517.0,3.5
56122,409.0,1527.0,3.5
56127,409.0,1676.0,3.0
56128,409.0,1690.0,1.0
56130,409.0,1722.0,3.5
56131,409.0,1777.0,3.0
56133,409.0,1917.0,3.0
56135,409.0,1983.0,3.0
56137,409.0,2006.0,3.5
56140,409.0,2081.0,2.0
56142,409.0,2132.0,0.5
56143,409.0,2194.0,3.0
56144,409.0,2231.0,3.5
56147,409.0,2294.0,3.5
56149,409.0,2355.0,3.0
56153,409.0,2617.0,3.5
56154,409.0,2628.0,3.5
56155,409.0,2657.0,3.5
56157,409.0,2701.0,3.5
56158,409.0,2706.0,1.0
56160,409.0,2762.0,3.5
56162,409.0,2797.0,3.5
56165,409.0,2949.0,3.5
56166,409.0,2985.0,3.5
56167,409.0,2987.0,3.5
56168,409.0,3033.0,1.5
56173,409.0,3175.0,3.0
56179,409.0,3527.0,3.5
56182,409.0,3671.0,3.5
56183,409.0,3751.0,3.5
56185,409.0,3793.0,3.5
56188,409.0,3977.0,3.0
56189,409.0,3994.0,3.0
56191,409.0,4025.0,2.5
56193,409.0,4223.0,3.5
56194,409.0,4262.0,3.5
56195,409.0,4270.0,3.5
56199,409.0,4718.0,1.5
56200,409.0,4728.0,3.5
56203,409.0,4901.0,2.5
56204,409.0,4958.0,3.5
56207,409.0,5010.0,3.0
56208,409.0,5218.0,3.0
56209,409.0,5299.0,3.0
56210,409.0,5349.0,3.5
56211,409.0,5378.0,3.0
56213,409.0,5445.0,3.0
56223,409.0,6537.0,2.5
56225,409.0,6807.0,2.0
56226,409.0,6863.0,3.0
56227,409.0,6934.0,3.5
56228,409.0,7076.0,3.5
56232,409.0,8360.0,3.5
56235,409.0,8636.0,3.0
56236,409.0,8644.0,3.5
56240,409.0,30793.0,2.5
56241,409.0,33166.0,2.0
56242,409.0,33493.0,3.5
56243,409.0,33679.0,3.0
56245,409.0,36529.0,1.5
56247,409.0,40819.0,3.5
56252,409.0,45517.0,3.0
56253,409.0,45722.0,3.5
56255,409.0,48385.0,0.5
56259,409.0,51662.0,3.0
56260,409.0,52722.0,2.5
56262,409.0,53996.0,3.5
56263,409.0,54001.0,3.5
56264,409.0,54259.0,3.0
56265,409.0,54272.0,2.5
56267,409.0,54997.0,3.0
56268,409.0,55442.0,1.0
56272,409.0,59387.0,2.5
56274,409.0,59784.0,3.5
56277,409.0,68157.0,3.5
56278,409.0,68358.0,3.5
56281,409.0,70286.0,2.5
56282,409.0,71535.0,3.0
56284,409.0,73017.0,3.5
56290,409.0,80463.0,3.5
56298,409.0,88835.0,0.5
56300,409.0,98809.0,3.5
56303,410.0,593.0,3.5
56305,410.0,799.0,3.0
56306,410.0,858.0,3.5
56309,410.0,1031.0,3.0
56311,410.0,1198.0,3.5
56313,410.0,1385.0,3.0
56314,410.0,2485.0,3.5
56317,410.0,2798.0,3.0
56318,410.0,3028.0,3.5
56319,410.0,4210.0,2.5
56320,410.0,4639.0,3.0
56321,410.0,4973.0,3.5
56323,410.0,5316.0,2.5
56325,410.0,7701.0,2.5
56326,410.0,31685.0,3.5
56327,410.0,34332.0,3.0
56328,410.0,42738.0,3.0
56329,411.0,193.0,2.0
56331,411.0,541.0,3.0
56334,411.0,596.0,3.0
56337,411.0,849.0,2.0
56340,411.0,902.0,3.0
56346,411.0,914.0,3.0
56347,411.0,918.0,3.0
56355,411.0,971.0,3.0
56356,411.0,1007.0,3.0
56357,411.0,1008.0,3.0
56360,411.0,1013.0,3.0
56361,411.0,1017.0,3.0
56368,411.0,1030.0,3.0
56369,411.0,1031.0,3.0
56373,411.0,1073.0,3.0
56374,411.0,1079.0,3.0
56378,411.0,1090.0,3.0
56380,411.0,1103.0,3.0
56381,411.0,1124.0,3.0
56383,411.0,1193.0,3.0
56384,411.0,1194.0,3.0
56387,411.0,1200.0,3.0
56390,411.0,1206.0,3.0
56396,411.0,1221.0,3.0
56397,411.0,1222.0,3.0
56404,411.0,1252.0,3.0
56406,411.0,1263.0,2.0
56411,411.0,1276.0,3.0
56415,411.0,1291.0,3.0
56416,411.0,1299.0,3.0
56420,411.0,1321.0,3.0
56423,411.0,1350.0,3.0
56424,411.0,1371.0,3.0
56426,411.0,1376.0,3.0
56428,411.0,1388.0,2.0
56429,411.0,1391.0,3.0
56430,411.0,1394.0,2.0
56431,411.0,1562.0,3.0
56436,411.0,1955.0,3.0
56439,411.0,1997.0,3.0
56443,411.0,2013.0,3.0
56445,411.0,2040.0,3.0
56450,411.0,2088.0,3.0
56451,411.0,2095.0,3.0
56453,411.0,2098.0,3.0
56454,411.0,2100.0,3.0
56456,411.0,2115.0,3.0
56457,411.0,2116.0,3.0
56458,411.0,2132.0,3.0
56460,411.0,2136.0,3.0
56461,411.0,2137.0,3.0
56463,411.0,2160.0,3.0
56464,411.0,2174.0,3.0
56468,411.0,2194.0,3.0
56471,411.0,2367.0,3.0
56474,411.0,2414.0,3.0
56475,411.0,2423.0,3.0
56476,411.0,2454.0,3.0
56477,411.0,2459.0,3.0
56478,411.0,2470.0,3.0
56479,411.0,2520.0,3.0
56480,411.0,2524.0,3.0
56481,411.0,2528.0,3.0
56483,411.0,2530.0,3.0
56484,411.0,2531.0,3.0
56485,411.0,2532.0,3.0
56486,411.0,2533.0,3.0
56490,411.0,2664.0,3.0
56495,411.0,2764.0,3.0
56496,411.0,2779.0,3.0
56499,411.0,2795.0,3.0
56501,411.0,2857.0,3.0
56503,411.0,2871.0,3.0
56504,411.0,2872.0,3.0
56505,411.0,2877.0,3.0
56507,411.0,2917.0,3.0
56512,411.0,2951.0,3.0
56515,411.0,3011.0,3.0
56517,411.0,3024.0,2.0
56518,411.0,3032.0,3.0
56520,411.0,3037.0,3.0
56522,411.0,3040.0,3.0
56530,411.0,3135.0,2.0
56531,411.0,3152.0,3.0
56532,411.0,3153.0,3.0
56533,411.0,3168.0,3.0
56534,411.0,3169.0,3.0
56535,411.0,3194.0,3.0
56536,411.0,3197.0,3.0
56537,411.0,3201.0,3.0
56538,411.0,3204.0,2.0
56540,411.0,3230.0,3.0
56541,411.0,3244.0,3.0
56543,411.0,3354.0,3.0
56544,411.0,3362.0,3.0
56547,411.0,3367.0,3.0
56549,411.0,3384.0,3.0
56554,411.0,3467.0,3.0
56555,411.0,3468.0,3.0
56558,411.0,3498.0,3.0
56560,411.0,3506.0,3.0
56564,411.0,3545.0,3.0
56565,411.0,3590.0,3.0
56568,411.0,3635.0,3.0
56569,411.0,3638.0,3.0
56572,411.0,3668.0,3.0
56573,411.0,3672.0,3.0
56576,411.0,3684.0,3.0
56578,411.0,3702.0,3.0
56579,411.0,3729.0,3.0
56581,411.0,3760.0,2.0
56582,411.0,3769.0,2.0
56583,411.0,3812.0,3.0
56584,411.0,3836.0,3.0
56585,411.0,3870.0,3.0
56586,411.0,3873.0,3.0
56589,411.0,3930.0,3.0
56591,411.0,3957.0,3.0
56594,411.0,4008.0,3.0
56595,411.0,4041.0,3.0
56598,411.0,4185.0,3.0
56601,411.0,4220.0,3.0
56605,411.0,4291.0,3.0
56606,411.0,4296.0,3.0
56616,411.0,4406.0,3.0
56618,411.0,4412.0,2.0
56619,411.0,4489.0,3.0
56621,411.0,4643.0,3.0
56624,411.0,4709.0,3.0
56626,411.0,4776.0,2.0
56630,411.0,4835.0,3.0
56635,412.0,29.0,3.0
56637,412.0,47.0,3.0
56638,412.0,70.0,3.5
56639,412.0,110.0,3.0
56640,412.0,170.0,3.0
56641,412.0,172.0,2.5
56642,412.0,185.0,2.5
56643,412.0,260.0,3.0
56644,412.0,288.0,3.0
56645,412.0,293.0,3.0
56647,412.0,316.0,3.0
56648,412.0,345.0,3.5
56649,412.0,353.0,3.0
56650,412.0,356.0,3.0
56651,412.0,466.0,3.0
56652,412.0,509.0,3.5
56653,412.0,527.0,3.5
56655,412.0,551.0,3.0
56656,412.0,587.0,2.5
56657,412.0,589.0,3.5
56658,412.0,590.0,3.5
56659,412.0,593.0,3.5
56660,412.0,597.0,3.0
56661,412.0,724.0,3.5
56662,412.0,741.0,3.5
56663,412.0,780.0,1.0
56664,412.0,839.0,1.0
56665,412.0,920.0,3.5
56666,412.0,924.0,3.5
56667,412.0,968.0,2.0
56668,412.0,1036.0,3.5
56669,412.0,1037.0,2.5
56670,412.0,1079.0,3.0
56671,412.0,1080.0,3.0
56672,412.0,1092.0,3.0
56674,412.0,1127.0,3.5
56675,412.0,1175.0,3.0
56676,412.0,1196.0,3.0
56678,412.0,1200.0,3.0
56679,412.0,1206.0,3.5
56680,412.0,1210.0,3.0
56682,412.0,1214.0,3.0
56683,412.0,1215.0,3.5
56684,412.0,1216.0,3.0
56685,412.0,1240.0,3.5
56686,412.0,1241.0,3.5
56687,412.0,1246.0,3.5
56688,412.0,1249.0,3.5
56689,412.0,1265.0,3.5
56690,412.0,1270.0,3.0
